Linux 3.10.0-327.10.1.el7.x86_64 (storage10.cluster) 	02/23/2017 	_x86_64_	(28 CPU)

01:23:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:35 PM      19      2.58      0.00      2.09      0.00      0.00     95.33
01:37:35 PM      20      1.47      0.00      1.09      0.00      0.00     97.44
01:37:35 PM      21      2.88      0.00      1.76      0.02      0.00     95.35
01:37:35 PM      22      1.77      0.00      1.69      0.00      0.00     96.54
01:37:35 PM      23      2.42      0.00      2.19      0.00      0.00     95.39
01:37:35 PM      24      1.69      0.00      1.87      0.00      0.00     96.44
01:37:35 PM      25      1.34      0.00      1.99      0.00      0.00     96.67
01:37:35 PM      26      1.62      0.00      1.96      0.00      0.00     96.42
01:37:35 PM      27      1.14      0.00      1.47      0.00      0.00     97.39
01:38:35 PM     all      2.67      0.00      0.92      0.01      0.00     96.40
01:38:35 PM       0      3.31      0.00      1.76      0.00      0.00     94.93
01:38:35 PM       1      2.66      0.00      1.29      0.00      0.00     96.05
01:38:35 PM       2      4.57      0.00      1.76      0.00      0.00     93.67
01:38:35 PM       3      3.61      0.00      1.68      0.00      0.00     94.71
01:38:35 PM       4      4.34      0.00      1.70      0.00      0.00     93.96
01:38:35 PM       5      3.00      0.00      1.43      0.00      0.00     95.57
01:38:35 PM       6      2.21      0.00      1.05      0.02      0.00     96.72
01:38:35 PM       7      4.02      0.00      1.53      0.00      0.00     94.44
01:38:35 PM       8      3.48      0.00      2.33      0.02      0.00     94.17
01:38:35 PM       9      3.84      0.00      1.37      0.02      0.00     94.77
01:38:35 PM      10      3.58      0.00      1.47      0.00      0.00     94.95
01:38:35 PM      11      3.71      0.00      1.65      0.00      0.00     94.64
01:38:35 PM      12      3.63      0.00      1.85      0.00      0.00     94.52
01:38:35 PM      13      4.24      0.00      2.09      0.02      0.00     93.66
01:38:35 PM      14      0.83      0.00      0.10      0.02      0.00     99.05
01:38:35 PM      15      0.52      0.00      0.13      0.02      0.00     99.33
01:38:35 PM      16      0.70      0.00      0.18      0.00      0.00     99.12
01:38:35 PM      17      0.63      0.00      0.13      0.00      0.00     99.23
01:38:35 PM      18      0.18      0.00      0.13      0.00      0.00     99.68
01:38:35 PM      19      0.83      0.00      0.27      0.00      0.00     98.90
01:38:35 PM      20      1.67      0.00      0.30      0.02      0.00     98.01
01:38:35 PM      21      4.78      0.00      0.35      0.00      0.00     94.86
01:38:35 PM      22      0.83      0.00      0.08      0.02      0.00     99.07
01:38:35 PM      23      7.53      0.00      0.82      0.02      0.00     91.63
01:38:35 PM      24      1.02      0.00      0.07      0.02      0.00     98.90
01:38:35 PM      25      2.69      0.00      0.17      0.02      0.00     97.13
01:38:35 PM      26      1.85      0.00      0.12      0.02      0.00     98.01
01:38:35 PM      27      0.57      0.00      0.10      0.02      0.00     99.32
01:39:35 PM     all      1.66      0.00      1.40      0.01      0.00     96.93
01:39:35 PM       0      1.89      0.00      1.52      0.02      0.00     96.58
01:39:35 PM       1      1.24      0.00      0.18      0.00      0.00     98.58
01:39:35 PM       2      1.35      0.00      0.72      0.02      0.00     97.91
01:39:35 PM       3      2.26      0.00      2.58      0.02      0.00     95.14
01:39:35 PM       4      2.60      0.00      3.43      0.02      0.00     93.95
01:39:35 PM       5      3.55      0.00      4.43      0.02      0.00     92.00
01:39:35 PM       6      2.56      0.00      1.72      0.00      0.00     95.72
01:39:35 PM       7      1.54      0.00      2.13      0.00      0.00     96.32
01:39:35 PM       8      0.31      0.00      4.97      0.00      0.00     94.71
01:39:35 PM       9      0.92      0.00      0.55      0.00      0.00     98.53
01:39:35 PM      10      1.68      0.00      2.95      0.00      0.00     95.37
01:39:35 PM      11      7.14      0.00      6.80      0.00      0.00     86.06
01:39:35 PM      12      2.31      0.00      2.06      0.02      0.00     95.62
01:39:35 PM      13      2.79      0.00      4.93      0.00      0.00     92.28
01:39:35 PM      14      0.60      0.00      0.05      0.00      0.00     99.35
01:39:35 PM      15      1.15      0.00      0.25      0.00      0.00     98.60
01:39:35 PM      16      0.98      0.00      0.08      0.00      0.00     98.93
01:39:35 PM      17      1.17      0.00      0.07      0.02      0.00     98.75
01:39:35 PM      18      1.85      0.00      0.15      0.00      0.00     98.00
01:39:35 PM      19      1.68      0.00      0.12      0.00      0.00     98.20
01:39:35 PM      20      1.35      0.00      0.08      0.00      0.00     98.57
01:39:35 PM      21      0.53      0.00      0.03      0.02      0.00     99.42
01:39:35 PM      22      1.12      0.00      0.08      0.00      0.00     98.80
01:39:35 PM      23      2.44      0.00      0.27      0.00      0.00     97.30
01:39:35 PM      24      0.32      0.00      0.03      0.02      0.00     99.63
01:39:35 PM      25      0.25      0.00      0.10      0.00      0.00     99.65
01:39:35 PM      26      0.35      0.00      0.00      0.00      0.00     99.65
01:39:35 PM      27      0.17      0.00      0.03      0.00      0.00     99.80
01:40:35 PM     all      7.10      0.00      2.76      0.01      0.00     90.13
01:40:35 PM       0     10.60      0.00      5.48      0.02      0.00     83.91
01:40:35 PM       1     10.54      0.00      3.97      0.02      0.00     85.47
01:40:35 PM       2     11.35      0.00      4.88      0.02      0.00     83.75
01:40:35 PM       3     10.52      0.00      3.70      0.02      0.00     85.76
01:40:35 PM       4     11.82      0.00      4.81      0.00      0.00     83.37
01:40:35 PM       5     11.29      0.00      4.87      0.02      0.00     83.82
01:40:35 PM       6     12.45      0.00      8.14      0.02      0.00     79.39
01:40:35 PM       7     13.49      0.00      8.97      0.03      0.00     77.51
01:40:35 PM       8     11.53      0.00      8.33      0.00      0.00     80.14
01:40:35 PM       9      9.90      0.00      4.20      0.02      0.00     85.89
01:40:35 PM      10      9.47      0.00      4.20      0.02      0.00     86.31
01:40:35 PM      11     14.78      0.00      4.27      0.03      0.00     80.92
01:40:35 PM      12      9.94      0.00      4.12      0.02      0.00     85.93
01:40:35 PM      13      9.79      0.00      3.67      0.02      0.00     86.52
01:40:35 PM      14      2.71      0.00      0.30      0.02      0.00     96.98
01:40:35 PM      15      1.24      0.00      0.47      0.00      0.00     98.30
01:40:35 PM      16      1.82      0.00      0.32      0.00      0.00     97.86
01:40:35 PM      17      3.42      0.00      0.38      0.00      0.00     96.19
01:40:35 PM      18      4.29      0.00      0.45      0.02      0.00     95.24
01:40:35 PM      19      2.30      0.00      0.40      0.02      0.00     97.28
01:40:35 PM      20      2.47      0.00      0.27      0.02      0.00     97.25
01:40:35 PM      21      7.29      0.00      0.47      0.00      0.00     92.25
01:40:35 PM      22      5.09      0.00      0.47      0.02      0.00     94.42
01:40:35 PM      23      1.20      0.00      0.28      0.02      0.00     98.50
01:40:35 PM      24      5.89      0.00      0.60      0.00      0.00     93.51
01:40:35 PM      25      1.72      0.00      0.13      0.02      0.00     98.13
01:40:35 PM      26      2.70      0.00      0.38      0.02      0.00     96.90
01:40:35 PM      27      0.63      0.00      0.10      0.00      0.00     99.27
01:41:35 PM     all      7.18      0.00      2.16      0.00      0.00     90.67
01:41:35 PM       0     13.66      0.00      3.87      0.00      0.00     82.47
01:41:35 PM       1     14.10      0.00      3.46      0.00      0.00     82.44
01:41:35 PM       2     14.30      0.00      3.74      0.00      0.00     81.97
01:41:35 PM       3     13.50      0.00      3.92      0.00      0.00     82.58
01:41:35 PM       4     12.73      0.00      3.92      0.00      0.00     83.35
01:41:35 PM       5     13.97      0.00      4.00      0.00      0.00     82.03
01:41:35 PM       6     13.49      0.00      4.10      0.02      0.00     82.38
01:41:35 PM       7     13.00      0.00      4.23      0.00      0.00     82.77
01:41:35 PM       8     11.71      0.00      7.16      0.02      0.00     81.11
01:41:35 PM       9     11.89      0.00      4.21      0.00      0.00     83.90
01:41:35 PM      10     11.78      0.00      4.23      0.00      0.00     83.99
01:41:35 PM      11     15.06      0.00      4.45      0.00      0.00     80.49
01:41:35 PM      12     13.12      0.00      3.87      0.00      0.00     83.01
01:41:35 PM      13     13.84      0.00      3.66      0.00      0.00     82.50
01:41:35 PM      14      4.76      0.00      0.25      0.00      0.00     94.99
01:41:35 PM      15      0.67      0.00      0.53      0.00      0.00     98.80
01:41:35 PM      16      1.30      0.00      0.12      0.00      0.00     98.58
01:41:35 PM      17      1.70      0.00      0.13      0.00      0.00     98.16
01:41:35 PM      18      0.52      0.00      0.12      0.00      0.00     99.37
01:41:35 PM      19      1.33      0.00      0.15      0.00      0.00     98.52
01:41:35 PM      20      0.68      0.00      0.37      0.00      0.00     98.95
01:41:35 PM      21      0.82      0.00      0.08      0.00      0.00     99.10
01:41:35 PM      22      0.75      0.00      0.17      0.00      0.00     99.08
01:41:35 PM      23      1.97      0.00      0.10      0.00      0.00     97.93
01:41:35 PM      24      0.52      0.00      0.03      0.00      0.00     99.45
01:41:35 PM      25      0.38      0.00      0.02      0.00      0.00     99.60
01:41:35 PM      26      0.70      0.00      0.05      0.00      0.00     99.25
01:41:35 PM      27      0.07      0.00      0.08      0.00      0.00     99.85
01:42:35 PM     all      3.82      0.00      5.85      0.00      0.00     90.33
01:42:35 PM       0     10.39      0.00     18.66      0.00      0.00     70.95
01:42:35 PM       1      7.96      0.00     13.26      0.00      0.00     78.78
01:42:35 PM       2      8.82      0.00     16.99      0.00      0.00     74.19
01:42:35 PM       3      9.39      0.00     16.69      0.00      0.00     73.92
01:42:35 PM       4      8.43      0.00     13.38      0.02      0.00     78.17
01:42:35 PM       5      6.59      0.00     10.87      0.00      0.00     82.54
01:42:35 PM       6      6.35      0.00     10.19      0.00      0.00     83.46
01:42:35 PM       7      7.76      0.00     12.05      0.00      0.00     80.19
01:42:35 PM       8      2.95      0.00     25.02      0.00      0.00     72.03
01:42:35 PM       9      5.35      0.00      8.88      0.00      0.00     85.77
01:42:35 PM      10      3.15      0.00      4.51      0.00      0.00     92.34
01:42:35 PM      11      8.29      0.00     10.39      0.00      0.00     81.32
01:42:35 PM      12      2.23      0.00      2.53      0.00      0.00     95.24
01:42:35 PM      13      6.40      0.00     10.01      0.00      0.00     83.59
01:42:35 PM      14      0.72      0.00      0.37      0.00      0.00     98.92
01:42:35 PM      15      0.52      0.00      0.12      0.00      0.00     99.37
01:42:35 PM      16      1.08      0.00      0.10      0.02      0.00     98.80
01:42:35 PM      17      0.87      0.00      0.08      0.00      0.00     99.05
01:42:35 PM      18      0.87      0.00      0.10      0.00      0.00     99.03
01:42:35 PM      19      0.62      0.00      0.10      0.00      0.00     99.28
01:42:35 PM      20      1.25      0.00      0.07      0.00      0.00     98.68
01:42:35 PM      21      1.67      0.00      0.10      0.02      0.00     98.22
01:42:35 PM      22      1.33      0.00      0.27      0.00      0.00     98.40
01:42:35 PM      23      0.83      0.00      0.10      0.00      0.00     99.07
01:42:35 PM      24      1.25      0.00      0.10      0.02      0.00     98.63
01:42:35 PM      25      0.82      0.00      0.05      0.00      0.00     99.13
01:42:35 PM      26      1.47      0.00      0.05      0.00      0.00     98.48
01:42:35 PM      27      0.90      0.00      0.03      0.00      0.00     99.07
01:43:35 PM     all     13.13      0.00      4.69      0.01      0.00     82.17
01:43:35 PM       0     23.29      0.00      9.54      0.02      0.00     67.15
01:43:35 PM       1     23.80      0.00      9.42      0.02      0.00     66.76
01:43:35 PM       2     19.02      0.00      7.41      0.03      0.00     73.53
01:43:35 PM       3     21.73      0.00      9.60      0.02      0.00     68.65
01:43:35 PM       4     23.43      0.00      9.09      0.02      0.00     67.46
01:43:35 PM       5     20.39      0.00      7.41      0.02      0.00     72.18
01:43:35 PM       6     22.17      0.00      9.17      0.00      0.00     68.67
01:43:35 PM       7     25.76      0.00     10.71      0.02      0.00     63.51
01:43:35 PM       8     20.06      0.00     15.41      0.00      0.00     64.53
01:43:35 PM       9     21.59      0.00      8.60      0.02      0.00     69.79
01:43:35 PM      10     19.99      0.00      6.98      0.00      0.00     73.04
01:43:35 PM      11     23.83      0.00      7.27      0.02      0.00     68.89
01:43:35 PM      12     20.01      0.00      7.03      0.02      0.00     72.94
01:43:35 PM      13     21.27      0.00      9.30      0.02      0.00     69.42
01:43:35 PM      14      3.88      0.00      0.62      0.00      0.00     95.50
01:43:35 PM      15      2.98      0.00      0.64      0.00      0.00     96.39
01:43:35 PM      16      3.24      0.00      0.40      0.00      0.00     96.36
01:43:35 PM      17      7.10      0.00      0.60      0.02      0.00     92.28
01:43:35 PM      18      7.26      0.00      0.65      0.02      0.00     92.07
01:43:35 PM      19      3.69      0.00      0.38      0.02      0.00     95.91
01:43:35 PM      20      4.59      0.00      0.44      0.02      0.00     94.96
01:43:35 PM      21      5.43      0.00      0.45      0.00      0.00     94.11
01:43:35 PM      22      5.20      0.00      0.55      0.02      0.00     94.23
01:43:35 PM      23      4.18      0.00      0.43      0.02      0.00     95.37
01:43:35 PM      24      3.78      0.00      0.47      0.00      0.00     95.76
01:43:35 PM      25      4.62      0.00      0.37      0.00      0.00     95.02
01:43:35 PM      26      3.16      0.00      0.52      0.00      0.00     96.32
01:43:35 PM      27      5.42      0.00      0.49      0.02      0.00     94.08
01:44:35 PM     all      8.74      0.00      3.42      0.00      0.00     87.84
01:44:35 PM       0     16.03      0.00      6.83      0.00      0.00     77.14
01:44:35 PM       1     16.13      0.00      6.84      0.05      0.00     76.99
01:44:35 PM       2     13.60      0.00      5.22      0.02      0.00     81.16
01:44:35 PM       3     15.07      0.00      6.00      0.00      0.00     78.93
01:44:35 PM       4     15.12      0.00      6.46      0.00      0.00     78.41
01:44:35 PM       5     15.57      0.00      6.45      0.00      0.00     77.98
01:44:35 PM       6     14.86      0.00      6.53      0.00      0.00     78.62
01:44:35 PM       7     16.60      0.00      6.87      0.00      0.00     76.53
01:44:35 PM       8     10.59      0.00     10.67      0.02      0.00     78.72
01:44:35 PM       9     15.18      0.00      6.68      0.02      0.00     78.12
01:44:35 PM      10     15.45      0.00      5.80      0.00      0.00     78.76
01:44:35 PM      11     17.58      0.00      6.16      0.00      0.00     76.26
01:44:35 PM      12     16.29      0.00      6.72      0.00      0.00     76.99
01:44:35 PM      13     15.72      0.00      6.56      0.00      0.00     77.72
01:44:35 PM      14      4.19      0.00      0.30      0.00      0.00     95.51
01:44:35 PM      15      1.17      0.00      0.47      0.02      0.00     98.35
01:44:35 PM      16      4.34      0.00      0.23      0.00      0.00     95.43
01:44:35 PM      17      3.78      0.00      0.55      0.00      0.00     95.67
01:44:35 PM      18      0.85      0.00      0.15      0.00      0.00     99.00
01:44:35 PM      19      2.15      0.00      0.27      0.00      0.00     97.58
01:44:35 PM      20      3.68      0.00      0.20      0.00      0.00     96.12
01:44:35 PM      21      0.48      0.00      0.22      0.00      0.00     99.30
01:44:35 PM      22      2.79      0.00      0.27      0.00      0.00     96.94
01:44:35 PM      23      3.12      0.00      0.23      0.00      0.00     96.64
01:44:35 PM      24      1.59      0.00      0.20      0.00      0.00     98.21
01:44:35 PM      25      1.60      0.00      0.20      0.00      0.00     98.20
01:44:35 PM      26      2.04      0.00      0.18      0.00      0.00     97.78
01:44:35 PM      27      0.82      0.00      0.12      0.00      0.00     99.06
01:45:35 PM     all      6.40      0.00      7.79      0.00      0.00     85.81
01:45:35 PM       0     12.04      0.00     13.68      0.00      0.00     74.28
01:45:35 PM       1     12.12      0.00     14.45      0.00      0.00     73.43
01:45:35 PM       2     13.62      0.00     16.18      0.00      0.00     70.20
01:45:35 PM       3     12.81      0.00     16.13      0.00      0.00     71.07
01:45:35 PM       4     13.28      0.00     16.79      0.00      0.00     69.93
01:45:35 PM       5     14.61      0.00     17.61      0.02      0.00     67.76
01:45:35 PM       6     13.68      0.00     17.09      0.00      0.00     69.22
01:45:35 PM       7     12.76      0.00     16.02      0.00      0.00     71.22
01:45:35 PM       8      6.62      0.00     33.11      0.00      0.00     60.27
